URI	Filename	FixedModifications	VariableModifications	Proteomics Data Acquisition Method	Label	PrecursorMassTolerance	PrecursorMassToleranceUnit	FragmentMassTolerance	FragmentMassToleranceUnit	DissociationMethod	Enzyme
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f07.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QtsSt0wg4WcF1eQGRw2iYcwksmc4fB5EmQ~ToFnkg1zUulHrbqOW~38-Gb6MWulBRUxNLi~NwWT9WnrXbZg5rLO8EtyT-y0GlPq478X~nTNN2bEUG9yvfKapcy3OVO9gFBcK9OyJiO-gQHru0z-FB5qWCg21hhuSDtzWrrKD7e9qgefVyUuqdjnXlByjXAkKXjLau08X~Lev7ckBwrKPY4426F9uW2FYZd31~b~QE5kED8Z4NK5e9JvNOmffBE0PtdR7YjR-Y8kkRVu6VK1HTs6s2UsxpdfQrZHgV-Eg3cNyDtL76KG5NGEgE8WJ2g8unMZwKv0VywFqLYAhNmtLnw__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f07.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f16.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JTWHhIG7McuX738UxEd5vyj-9kSmoxQfFd-uOE33TuqOBzt40bEbBrVhfhSCZPr1vtCe8r626G0XTBbvvJx53cupFjXKOk8dIT2eNGyD9eOrC4A7GsyGOKIvlHdpUpBrT0DgO5qgOOPeUKhwZrl7UvW91UCyJdrNduKhbf7-JgiVwlpWctSY1pcKmsxaNNgEyls8AvuWbPek92Lsitfa~szDIKCyGP59BzN5Ui5nvnQ5lTjRq73erewLtYZKcJ4QnW2jeWTSYJvTb4jzAeID4Tpqky75Q3Yy-rm3RKJHu9Adk1lbsjjgEQw9W81QJhqv3lJZbNtnmmqOhPugqBX-8Q__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f16.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f21.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=by7a31IX6IkwEPIOyVfSHA3smpNqWqxkvLWHRfi6agXnNisJE~LBqwUwKkETSMn9xW8fm9pWLwU1RVEqtzzxjpcquckD4GTV6IbZJ3JCrElkbMaE~uksyddkXlf5PFitndv968xUaOQwd6lEh9daIrCOimI9~smNPXO~nIbe4XPhm8amqNFNn50hY2zmj2ZboHZcqq4UK1jDd2IUssW3QxZd8edFz74KLnaLe7sJ9-m6XSTqiZ1b2Xtbdy4g-XR00mpMxKNuhGPpn0LXl1noOQumfBPUdEVRXDrY~HHIThUSOJw5iSSMmSiEB-ja3aQfoIBrf4~GSbXBfYZLAqYyzg__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f21.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f17.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UXTDcBNLbVfAf1Cl0cBYD~LKVMFyW2-GV9BrVdZwH9Acxx~BYd~hqAiu7dWrmXdon1h9mZ4V5sc5hz-EsGcoyPvGMtS8CqURFdH6HdcN9qdMOGTj2i0sHger4mWEdHYEjFUu0bOGmXOxcCJS-acSBzdMop42mkZMY1M~RALvuyVn6zOMoTc8xbb5qffk2-Z63r~4Ueau-KWpSFIV8pKAkOZrc9kO49nz8gWBzHzC4XDtCraZgh96NoXO7okbl1lEWMZIBWMO7W3cMLH-scvhToZ49a7ssJ5D-Ia1YCdW4elL-ia~Qumkg27Qfx7ZS1bQvtd8MjZqRFO5pUG4tSI63A__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f17.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f19.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HWu4Dv7bbtji1o56I5506HRvAQh76r52QDXcuBUu5Pq9lc7CBqY7loA7uZHw0h24zJazqyj~TijXk~Ny6RQNkcbfrosr5zRHGVzGNGMW7ls4A0YsulxN~9rD7jWs2MkI04eHURNE-ZQ1Qaj8589Tc8zXbhajJcQKdQ1nQQ~jomM-dHOm6gjKOU7mgMM8KdLh9qvMmSJw6wzNUCp0T504UISszHlOixHFJath5-1a7El1eArBeMsILt6PybY~gTqQQ~goMC0-HlfV4L53CbTrmK9wJwqT7Jc6OZ7T9EzuAbIvcnvskd05DVAtroP-r2O4A587JU15zKWLo5UJOzupYw__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f19.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f11.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YIQcLTDwW9c5GtFOLWeFx964EYUg4zvkay8OAqM6Aa~1hihrp3~uCF-3F8oZFkGdH65T8KiXbkDou~VTB13r~OXDOkInWo2RaHFoSAZP6Nfp2UsTgOb6uBPU~mE~fpwjYCDGX9j2yy6gjgMQ-Iu~zVPUaMaF0NAzNypQGuQE~6y7VKfK4BNyy-HlkVCY18-C-IKGIz4ebta6h7JSDPn3ZSpa7HzdACBntBuojSEszFXuFzChgalyzn1t5koXUAgIOI72VjfNQVsCIseUa0fBQT0jDqgzblHMC1DbHWmyfQRkme-HRsEJTLYWJjfnEU7lVHVSr~FxOg22k3JNzjQ8yg__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f11.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f09.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=de6RYuMQavEYvl2X0FuwyG7Y7JeOjg7Dmb2yT-nBFCHeUkToxX1m2Ox4xupbBJpadttCY6K6TFkEsIFCkXInOkWL8JWeYDE0KDA~UtIEyL0BCvPdGpL10FL~yEtm~Rjc08a~mOcl1kjvzMDrV90iWg1p~Lpj8242~zvNqBckjEtOm5RgbpafuuQufaNbxuYaUwExUeZjPsxojqJqaOtOfZKyywd6RIqnPlU2-rBwfClxFEY6x33sNiWodC7g4kbomyZI7tcMpzw5~pBGP7BlFrEJ~ttsq1Hr7UqBZleaToHUc2huPYeV6Y8i0HHz0XC~XlSqYBk0hzVsGSuaL3ldoA__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f09.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f06.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VHYlBHwPk~WUUz3M7chWr4GC5m7-weA6OMvJhtFetp6DrwfquSgRj2kRwjh0AwTc0sCIY70CV3oAj5xlEur2cEIvQxTm6GaMHDAvoAQYewUac~CHi0D5rNHXXwOwZOodkbnAh4Npw23CPWltCtzTConOFtWXFiXi~ZU~09eB3tV0tpA1elLuGjbMKIdzPwTbNTcnwn8wM25WxYxwc8pIpmLhyFCgicfSkTupPCubsJYDQd1bEtDr2OHtXyU3wFsJaTxwr-1UzdkYpVVhwi0RTxLnRzlu245HwHE6RfE7EG-O5LYCvN7uka-DIMexpATbEV8O5J3ZaWPzHIKTpLNx9Q__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f06.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f02.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Sell~4YcufXT9RMn57qA0jMRcDS80CHe6vYnhZiujcRMccrGoXc0EhnrLQTRVlvppc7tNd4Zasup5T7-GFiBQ4ltn-h7ZOXlFt~qlO6dIVNsGx~TxYJhkLUAhXIasciC~2GheBOx6SHSIlzsykAK0NdltRcGjqEz85MOYL8Sf4483JkXr--7FYpKCb35AUbiT7atJxd6mZhxo9IZfcfyDYV9REavL~58gV87hhE61o9lBeprLvnlyyUrsUsL8xdSooxMNNKBjNoMoxtNLOWc~rpsnBF5xV79c1piTZCfttT0w6LKUwEMN8lv2okkSq9zEuQ6iwDRBm5Wx8ywbIno1g__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f02.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f08.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=XQae--8jqcLywuacg1Tf9yAi4nhKM8~ng86ixZsmKjeo3JiO8MIAu~34w-zhcwINoVhWS7NnEdIyErZ21Z6ZlspZy0Fr0SKgwxhQDQZOWi2EC4qiBIIJgUw2QYleYBt~hgbew5Zvj7vBMzpf6Xepwqgqr1~R4fiBYf~mx4iS1i10IdFM2x89puIz1hYShATM-1Hc-p8ab2ycAi-Zc7T9eZfc9LTQ413kH2eWCDVvmZLGke0NkYnXmbQyc5Dd4VRLLXhv5PL9WSyblI8Aj06eqnCOd5VLivrq0wTI2E8nK7QsHObYG4HYOVSML~OCcVD6NpcTNPf1cl4AfYFRxQlcIA__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f08.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f23.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Zzy~c9iffnzp0jof2VHQth-np6hy27dnAw7vUVj-Kl-CAYgEvLnwumMw7fzx4ohUmYVwGrwQ8FObJc5YbAUrscla9O1ugkCip14Ec6MUfBRK311r4tdSylyiWMm8oyS1KjqsyuFq2HUB2AsqJ2bvtZ0ZsPtFyjlwrWunEIrd81T5xAifnG97B68vmv0AAHQTvDPF1AOD5E3xZpeyQTfb49nE3Hqy0YjhSit7sASGfmij2S8C~Rlcx3mysCBAyLMnpA0t9Z4G6PAfWhFQknA668ybhnEiHb01~6d77keBhVKax5PDQKs7UHsdxCXTZDDIi6FgdkZNK8cXNj-RM7KmCA__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f23.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f04.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QlbXmu-Rnx-p4kdvnJK5apPwAe3~OOc2TSwwVG5LROQvQoX71OG~65Ul2SdV2mBfOdQyi3gtChL8azdsUXzmp3njvSqtttJBsXSxNAbcxOu5Ai4-nrfYuDQ7AN6y5VQucJ9zewqoo6dayTSKbNU39~6qDNVgeTtSgZE5BB4SCJIDo2PyLi4HMV7cUonEYNilYPMXmWNUyUGxZGfqRbYB1nx1t5~OdcSyb0bc9udkz7SNwzFPOxvYW6sey2yXrgoOVBCaSnu1iQr4G0LbHfF4O-PbvWgAFvpSQH2zKrPLIJv7mmIk8WIuwa0zV0tETP5-yfD2gh4gS6t1esUCIx~E4A__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f04.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f22.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LWoVEeHpANGlM36~FSc6zCpG2MroahA2ksucf9b~PgULYgy8-ImSSE2Aiv9yPtVQ2lvR-NXHRsvnsquF8b8oOqNNQW3~i2ptsdIidf8tO24wZVN4WcN9Lz9WxUBrhuR1TSMYqNBMxm-LILW8lsdzoa5ekuijrae9Z~gK5YDtyGFuZcVmCGn4E86yUOJa4ZAi73TLr0EZLgQ5ByUakB0d2-2w-KjU6Y88g8zaQd69feJwvaxVw68Q29pmla7PaC732BOB-dnnQrvtn6ANx0nmojJn36Vwzfc7Wq6PHa0cnuKQRfeUIu9PZyjIF7~hs5wc~a84HrcaysTn3QfU57xmDQ__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f22.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f24.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Kmizj6RH3jAOZKpoM0VByD-T2wUqaI7cl081EXE0Nen8WK8GBiCrjllgloF1~u92qe8UHO8mt4tVczJtg8TiOhR8otxw7AHkccoA0lAbUtak7IDTJrz-XTpfwrtnz32XNFAh-T2xaW-xmc-onATF4zTEwyDQUG6c59P70OXrDt6gyRZ8btz9HP12lyuh3KkZCsycwdEx7y9PXxPZc5KrYcM1d6yJEJfMpWPHFfdzdUfxF87i1yzizKXZRVbeCjj46jnCNg63pW7ziNSkZVPpO2pwvOCG6C6pjnPHyIjRrD0iVaMAT7cThLeWZRDcsL8ks-lx-iRUfQYlvmWn4njyhg__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f24.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f14.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=fRXb1OIyPawDbAqZYBlDK4cQc9qo5jAiM256Ta~w7oXHTnnIMRPxjQJQ9PC6miBp39NRRBmuzO04Ifbc3gwjJDLLNzoXipYbrYdifXNihFCvzV~rOVjrBjVc~F5t4M81itq5XpOm6c3EOjt9hAM9YUI375GaiMmK7j-2OjMXMbBexR6McqUkBm36FzYv5o-dxLLUVZkUTcWgGtEneAX9rbsoklMDK7vLFPNQMni7JZr2fLOnly0KiFYz81YkyYSddW~gYzNe31t1qb4-hEJMRJPB8BcfNOIb6~S7IkBgA~JO-jD3Zj~VnAPczoVpZi0HP4iawQ03dgL6kITlxTotSw__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f14.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f20.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YGZIqOjsUzF~Ti6h14yozJyWyT2eIg140Lh7c07AjJy5Z5qctH5PLTkLTM0Kq1f1zNWjAAZt-9IWQIl8r7PHElRXyk9~FoePDAOaQaZedwkGAUnEpJ6uS5~TLMWosvL35PtBPPFyM24b82JfALec7XvUha0J7S8V9hLopy867topMKPppSHzPC8-ZvTRU3wfm5l0719i74~VUkUySehsDgrIPdKQiGvj9arRuEeBpek8OmZ91xEtVKt~x1pwHhwl4TLNj0Py~Y2gNkDAQNSRxGEVb0sS-NsHk7U8Ukbg448WjSdytw6U7xfN~~W4Jk4Vq2d3zlic06-SJ69Dwhzzvw__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f20.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f18.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=T-WrsDU1oEXgn5Jy~TlEvidaGJVgmf6y2vcL-ctzM80jXq8dbTGVAIAe2y3CwH6r6p1SKlXldLNLYcp6NihMOGRN2tq2diCdK5F9Etq-oFCjEcG4tQwQay2oQ589Xh8f14swo-5K25fiVo8AKWf4Vm~jraJmGccnV~ztSNDlcVm7uzNe9WdhMOo9wIZSkIqobBbhyzUSpEW3tX-Xgy~~7FinUePHwrWdkdBYSgHRTk5u1HzYMdYAT6ladbsgydGQa-LWycfqp0dwIcNYR46wr~jPvEwzM0fgq~LuoH8mKMA7cF2x3LUuuEVXdUjhXvh5VXeZWxkZZ6gM-GSzNHR9aw__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f18.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_fA.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PycQXD595mPMf89-yjLYeaU2P5PWU0B9G~yTAOTWCKQRn2zOhLQpCSttuZTa6Cmiotc0MXiKZzG1le1VheK~RRPFmRhJzsT1bxNXjvZ5ggf~Y6SZkDTuotny~iDUvVyZCY4Eu5P1QaFi~4Ku14qdp1ntGw7uD8iq00AtRerurOjfF12ii87DMEB0aObv4CA6CQiZFYyCN-2be4yqSK7PdBRPnzIIut5SaQNdZB56X7xka-FnELpr~pUG~8t32RJV7rGkX4i5x7qu5zsVI6me-fVLL4FSZPWBPuvzjhW66prE5SZhauFQnBflnW0g02DMmZdVS85jxNsQfzv4-NC6lw__	12CPTAC_PDA_W_JHU_20191215_LUMOS_fA.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f13.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JfgDvyGgapuYXnzFfJhUfP1rjYjtgNUpVtDfPBnjj6uuX7~tNjIi2CWzfj4cByxobgz0eC2xYEwKY0Jd9-~IAtHES9s04SY3NZZooqCPUXcqhcjvH58SWVibgPG3o1Aw51q6fUSMMntgJdV~V1g8DREIz71Y0ikoRwSW4-aRAuJk6ccLt~sM5tuLomywp8D2vo5A2~6FyCqdxvIC2ucGdgi2xDRS5bf1hHhJ74oGKLA6t0NxYQTRY1fvW0WHpDZx07SrZoXIDuV3Z6iI~r7RNtsgR-1Vvc5M9IzkCtisfYvmhyTrdvevxrePGpTT8Mp2QdCsA6rEh0-hKvmY3hK5Wg__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f13.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f03.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VXjogaw1NtOASmz02qxFnTBghDHOUGKBMPrTvntF3BPhBtBNoLWEXXwkLH3LMbIuTP2~UBZCp6RYwlLw0ceZFfLU1Bv6M3DF-liZC7ty1zC8qwq88yKO2tk9LNPdwWdLoAQZRHHNlba0WoUlYjHWp6q7Y3grmTki7MbQIBz81gVjL1nrXJBaeyFM0oIp5n63gJwocfoKMGO4vj6wLhaKz6EeZOJ5JYe3Mj6mMW-8R-doodE0ejDFIB6PQCo0axwdB4mVdlzQ4j0Vm-p1AoXh-Xqew0U1tABP4z2qMQ7tztiOwScrqIKd3a6ivD3fCxPrAdbrMfI6tJ78yYsQ4GH4sw__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f03.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f05.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=J5gWHxVI56iI4dxXaRZtYKoM7P~GCW~QHcCIP3XitWwOCB3LBSbk4cYBqujenAyQmfhl7uzMzzzRozXplaRfWGVXfItik4o1gCHGpQtkFj2Rgc6MCE9zzWTjpxzYmrwhhVazTGpPAykB1TZJT8pRB7M5MOeTVSo9vYvWMJ554zxKvgyPsWh7KEU38ZHQsqj0ArdkbmSCo5M5xYl4wIqW-O3zkGBhO7nIiKpxjOY-Zz9gR8i30iz9bVfyaxi88b0cqmyO1KX1I35MxDruswW3TfnvBeceGMMNWFjokkG~M78v5o6T3kyVl5yW~ARaSrj~nahLi1E043kJ6uanZhU~zA__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f05.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/12CPTAC_PDA_W_JHU_20191215_LUMOS_f15.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Jmhb1hVfBnYy9XEI6UZy0PZ3KQ4ws3px7jzY-CbjJpKLPJXv1g48YdgYKVirbiGQX3b-K7x5rvzdGF1fP8PUNU7pvUy~arlmlRXtoSENyhV6GSk84SFcBn62ctdKENikMSjqQPxcdfEqlXMhPP5TFdYMyUxjFDSIBmn1bhpoUJycvHzeKl4UGMHrLopHq4o0WXbzatYkdOLskh3P3zHgjb8KasjTluX2Zureshbp3Lt9rnWEMdG1NeRCJw-99IwfWqT3WD2f5kFv4waq6qRG7u-zgP-rH-lU7DbJwxoUtEm-McZpmHFe2SypX4~U4tcJ-8f-D0CTCjtaOQIZiVdc9w__	12CPTAC_PDA_W_JHU_20191215_LUMOS_f15.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/09CPTAC_PDA_W_JHU_20191204_LUMOS_f03.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CQrwcuWf6J1chzyEmFdyxHhyjencnPOcZLAiyWGmrLgLkhRZydInqZF1IdmU4qXTLtqb139bWk9~l5HJYCw2gLhm-YsNIQPQCj~cA-uZJeqqH2VumA2lo847jSfFQd~N4hl312ACCBXa7I7jouqyxbICGB3~aXqVOdva4KzNqlg5bbHxoX8e4ud0ZSj7rJQQkkBZcNUQDzQeULCuQUu2oZvk8D3GveMVxoZd-i0qXhpuSbyEq3L7vveBv5zJMQGSXd4NKo6QRUPZW~3tG9XExHdi5QDIuhEGy6pg~iD3-A74CmF9LH3rcJzVmd12sYIGvW409Fm0b9EP9W9s-sRRtQ__	09CPTAC_PDA_W_JHU_20191204_LUMOS_f03.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt6plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/09CPTAC_PDA_W_JHU_20191204_LUMOS_f07.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FVSCjnbN7qa3EH~FvAZONHoxNXtss-Ci-KBo~GbFUOOHGop04r6pE2Z~KsPhP6QMZSkPEkTwu7sOWkFmC7jd4ItyIVZJ~vr1t2XS-M9hIyu24fqtAEuPr0g1NRzlDTHWOpnlsfxD1lUWABfXeBGxJlvN3XrkFWt-LO4HF1BEjOlDEqT06l8YrAaY-nc41OjL7-zWgXCpV15rSFydNhdW91dw31ufZsOliJkH-9FzJ7ZNTeT5xOsS2U85vKb86cezih7KkkJQj3Th-NX1e~CaHQGmZsik0ewpN7-v1FafsGVsROhQrXwXf-uGke08oBa7j02RT5HaBVbkAzdFKAhukw__	09CPTAC_PDA_W_JHU_20191204_LUMOS_f07.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt6plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/09CPTAC_PDA_W_JHU_20191204_LUMOS_f23.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KMEbS9RrkRWvR-KspgEUbGgOWWTUHHyD53dFGRNi-nIAdIdLOYdfUifCXPB9E29KV5BU3saT5X-eECAEYczy6Kkia5a4ItgOiN-kq77q7zVxamSYPm5HR8~YlEKyuKboa9C25yxAWk1YXFDv1RYB5alqLS4qq~nh3TMjutKj1nBJvu02R9B1NDY3runmN3biWUtdGdt4RZ3SHsAUpfNnrR9p0F5CZogWIuzSojHhJHq6kFq7KDvVDLemaCbMc7YcYIs2G0zzgmetQsJBHhvcwnWF8YBkOC3M-HsvJCwatk1D0SqlJakXcIyw~lpEdQ9Kgki8UWeZYjo9QYMhn1z3XA__	09CPTAC_PDA_W_JHU_20191204_LUMOS_f23.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt6plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/09CPTAC_PDA_W_JHU_20191204_LUMOS_f10.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LXq2R63bJQJQYgLw7Z56OYVSrOzvSQBgsKDsvQuBBxcPFkoR7oJY-B1pnz4G-EUfCI6dEAxaAOAsKdJCJseaguBJ0S7T3VpoRs5BcP6fN~uEzP8ZFn55KIVaqqFsa4cOZuYM~pTEZn3-84Bgd8FzWvMs9PGHjBfscIIz47Hvtlse98B4BAePIvvpRHvvTB8zw2WTD1o4cFJDxdLDdu~3nqK8TsbwfTJhOWUctdzO7Wz9pjC7da0MlvfVenSoIZ9ZWlCGz3XrMwG12ZF2p3oObwh4AqC9e2FCValDteDeDjvsHUn8Cj3wAZceVEUoio1gmGkkQ73NcjQtJNe27e-Ulg__	09CPTAC_PDA_W_JHU_20191204_LUMOS_f10.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt6plex	10	ppm	20	ppm	HCD	Trypsin
